bacteria,antibiotic,country,resistance_rate
Pseudomonas aeruginosa,Ciprofloxacin,Benin,0.6961653389341278
Pseudomonas aeruginosa,Ciprofloxacin,Burkina Faso,0.4069830635110607
Pseudomonas aeruginosa,Ciprofloxacin,Ivory Coast,0.5675960897519016
Pseudomonas aeruginosa,Ciprofloxacin,Ghana,0.5102482951610297
Pseudomonas aeruginosa,Ciprofloxacin,Mali,0.7615326726699844
Pseudomonas aeruginosa,Ciprofloxacin,Nigeria,0.16439107852661605
Pseudomonas aeruginosa,Ciprofloxacin,Senegal,0.6601687677748848
Pseudomonas aeruginosa,Ciprofloxacin,Togo,0.503550949528397
Pseudomonas aeruginosa,Levofloxacin,Benin,0.3653625032626352
Pseudomonas aeruginosa,Levofloxacin,Burkina Faso,0.2924351125827891
Pseudomonas aeruginosa,Levofloxacin,Ivory Coast,0.34440757902416863
Pseudomonas aeruginosa,Levofloxacin,Ghana,0.7356379119513398
Pseudomonas aeruginosa,Levofloxacin,Mali,0.1499268751037673
Pseudomonas aeruginosa,Levofloxacin,Nigeria,0.546959697193589
Pseudomonas aeruginosa,Levofloxacin,Senegal,0.19363056399260403
Pseudomonas aeruginosa,Levofloxacin,Togo,0.7930446140993451
Pseudomonas aeruginosa,Gentamicin,Benin,0.21135214706363004
Pseudomonas aeruginosa,Gentamicin,Burkina Faso,0.4691446605573316
Pseudomonas aeruginosa,Gentamicin,Ivory Coast,0.6526571597033302
Pseudomonas aeruginosa,Gentamicin,Ghana,0.697519679410676
Pseudomonas aeruginosa,Gentamicin,Mali,0.589665569075281
Pseudomonas aeruginosa,Gentamicin,Nigeria,0.7113737484126818
Pseudomonas aeruginosa,Gentamicin,Senegal,0.6845347531184746
Pseudomonas aeruginosa,Gentamicin,Togo,0.7499893100219122
Pseudomonas aeruginosa,Amikacin,Benin,0.15255513373130178
Pseudomonas aeruginosa,Amikacin,Burkina Faso,0.4398184782738349
Pseudomonas aeruginosa,Amikacin,Ivory Coast,0.6159830805984847
Pseudomonas aeruginosa,Amikacin,Ghana,0.5057476383772647
Pseudomonas aeruginosa,Amikacin,Mali,0.5498379610651177
Pseudomonas aeruginosa,Amikacin,Nigeria,0.633690301448739
Pseudomonas aeruginosa,Amikacin,Senegal,0.5973764218964511
Pseudomonas aeruginosa,Amikacin,Togo,0.12148999219224406
Pseudomonas aeruginosa,Tobramycin,Benin,0.803472536141768
Pseudomonas aeruginosa,Tobramycin,Burkina Faso,0.66062911414425
Pseudomonas aeruginosa,Tobramycin,Ivory Coast,0.665284143720106
Pseudomonas aeruginosa,Tobramycin,Ghana,0.581378189829427
Pseudomonas aeruginosa,Tobramycin,Mali,0.12110954051114114
Pseudomonas aeruginosa,Tobramycin,Nigeria,0.8949665432279568
Pseudomonas aeruginosa,Tobramycin,Senegal,0.795776653649938
Pseudomonas aeruginosa,Tobramycin,Togo,0.2029723374734867
Pseudomonas aeruginosa,Trimethoprim/Sulfamethoxazole,Benin,0.2616552207362678
Pseudomonas aeruginosa,Trimethoprim/Sulfamethoxazole,Burkina Faso,0.8186216881006483
Pseudomonas aeruginosa,Trimethoprim/Sulfamethoxazole,Ivory Coast,0.7942326191002959
Pseudomonas aeruginosa,Trimethoprim/Sulfamethoxazole,Ghana,0.6769089645160761
Pseudomonas aeruginosa,Trimethoprim/Sulfamethoxazole,Mali,0.8688182459836521
Pseudomonas aeruginosa,Trimethoprim/Sulfamethoxazole,Nigeria,0.4174589489964984
Pseudomonas aeruginosa,Trimethoprim/Sulfamethoxazole,Senegal,0.6184698018298287
Pseudomonas aeruginosa,Trimethoprim/Sulfamethoxazole,Togo,0.7518157931818084
Pseudomonas aeruginosa,Tetracycline,Benin,0.827526519393733
Pseudomonas aeruginosa,Tetracycline,Burkina Faso,0.777428983205336
Pseudomonas aeruginosa,Tetracycline,Ivory Coast,0.23756616323099344
Pseudomonas aeruginosa,Tetracycline,Ghana,0.48226674946266346
Pseudomonas aeruginosa,Tetracycline,Mali,0.5312550956921473
Pseudomonas aeruginosa,Tetracycline,Nigeria,0.3799898890981134
Pseudomonas aeruginosa,Tetracycline,Senegal,0.6432585855060495
Pseudomonas aeruginosa,Tetracycline,Togo,0.5968382152814024
Pseudomonas aeruginosa,Doxycycline,Benin,0.41297237568792267
Pseudomonas aeruginosa,Doxycycline,Burkina Faso,0.22739676276720122
Pseudomonas aeruginosa,Doxycycline,Ivory Coast,0.7374766125307031
Pseudomonas aeruginosa,Doxycycline,Ghana,0.11609755996241491
Pseudomonas aeruginosa,Doxycycline,Mali,0.6995845608416636
Pseudomonas aeruginosa,Doxycycline,Nigeria,0.37998821149863793
Pseudomonas aeruginosa,Doxycycline,Senegal,0.8861612413532625
Pseudomonas aeruginosa,Doxycycline,Togo,0.4849616099378057
Pseudomonas aeruginosa,Clindamycin,Benin,0.48200227077579283
Pseudomonas aeruginosa,Clindamycin,Burkina Faso,0.4529309352101486
Pseudomonas aeruginosa,Clindamycin,Ivory Coast,0.10872904007470963
Pseudomonas aeruginosa,Clindamycin,Ghana,0.49105702640570636
Pseudomonas aeruginosa,Clindamycin,Mali,0.6765203361925647
Pseudomonas aeruginosa,Clindamycin,Nigeria,0.3523760648388462
Pseudomonas aeruginosa,Clindamycin,Senegal,0.24603843974453127
Pseudomonas aeruginosa,Clindamycin,Togo,0.6342840125002829
Pseudomonas aeruginosa,Erythromycin,Benin,0.676972648147974
Pseudomonas aeruginosa,Erythromycin,Burkina Faso,0.33578033528702617
Pseudomonas aeruginosa,Erythromycin,Ivory Coast,0.7283542315588408
Pseudomonas aeruginosa,Erythromycin,Ghana,0.8606068111712587
Pseudomonas aeruginosa,Erythromycin,Mali,0.2500337509238767
Pseudomonas aeruginosa,Erythromycin,Nigeria,0.2264795024070283
Pseudomonas aeruginosa,Erythromycin,Senegal,0.854313375914311
Pseudomonas aeruginosa,Erythromycin,Togo,0.8501979784463795
Pseudomonas aeruginosa,Linezolid,Benin,0.8097960749377829
Pseudomonas aeruginosa,Linezolid,Burkina Faso,0.6619946328843612
Pseudomonas aeruginosa,Linezolid,Ivory Coast,0.8441674968389806
Pseudomonas aeruginosa,Linezolid,Ghana,0.5073817366846377
Pseudomonas aeruginosa,Linezolid,Mali,0.31250182393444154
Pseudomonas aeruginosa,Linezolid,Nigeria,0.45033872803308805
Pseudomonas aeruginosa,Linezolid,Senegal,0.12338246999365188
Pseudomonas aeruginosa,Linezolid,Togo,0.7924348663855587
Pseudomonas aeruginosa,Vancomycin,Benin,0.684232531523018
Pseudomonas aeruginosa,Vancomycin,Burkina Faso,0.13085409938660694
Pseudomonas aeruginosa,Vancomycin,Ivory Coast,0.4641299352801088
Pseudomonas aeruginosa,Vancomycin,Ghana,0.5993023761480317
Pseudomonas aeruginosa,Vancomycin,Mali,0.8446336212834707
Pseudomonas aeruginosa,Vancomycin,Nigeria,0.133636069139801
Pseudomonas aeruginosa,Vancomycin,Senegal,0.3650259284118258
Pseudomonas aeruginosa,Vancomycin,Togo,0.1558699779982626
Pseudomonas aeruginosa,Piperacillin/Tazobactam,Benin,0.7703166043036352
Pseudomonas aeruginosa,Piperacillin/Tazobactam,Burkina Faso,0.8115346540788027
Pseudomonas aeruginosa,Piperacillin/Tazobactam,Ivory Coast,0.32962571928245776
Pseudomonas aeruginosa,Piperacillin/Tazobactam,Ghana,0.1950842574498781
Pseudomonas aeruginosa,Piperacillin/Tazobactam,Mali,0.6331188135047187
Pseudomonas aeruginosa,Piperacillin/Tazobactam,Nigeria,0.303334516740594
Pseudomonas aeruginosa,Piperacillin/Tazobactam,Senegal,0.6368539050697202
Pseudomonas aeruginosa,Piperacillin/Tazobactam,Togo,0.8551865140467152
Pseudomonas aeruginosa,Nitrofurantoin,Benin,0.41658885721554306
Pseudomonas aeruginosa,Nitrofurantoin,Burkina Faso,0.2833299614612841
Pseudomonas aeruginosa,Nitrofurantoin,Ivory Coast,0.4971182461468263
Pseudomonas aeruginosa,Nitrofurantoin,Ghana,0.827452254694862
Pseudomonas aeruginosa,Nitrofurantoin,Mali,0.5463249663406295
Pseudomonas aeruginosa,Nitrofurantoin,Nigeria,0.32111143883583115
Pseudomonas aeruginosa,Nitrofurantoin,Senegal,0.31151768342916714
Pseudomonas aeruginosa,Nitrofurantoin,Togo,0.7448277028747136
Enterobacter species,Amoxicillin/Clavulanate,Benin,0.6160219452891432
Enterobacter species,Amoxicillin/Clavulanate,Burkina Faso,0.33814790238069864
Enterobacter species,Amoxicillin/Clavulanate,Ivory Coast,0.5880364280018301
Enterobacter species,Amoxicillin/Clavulanate,Ghana,0.6721395146711622
Enterobacter species,Amoxicillin/Clavulanate,Mali,0.23934289262456138
Enterobacter species,Amoxicillin/Clavulanate,Nigeria,0.8889497487031169
Enterobacter species,Amoxicillin/Clavulanate,Senegal,0.15927967158690048
Enterobacter species,Amoxicillin/Clavulanate,Togo,0.6791903691322976
Enterobacter species,Ampicillin,Benin,0.42857532482792593
Enterobacter species,Ampicillin,Burkina Faso,0.520783605587645
Enterobacter species,Ampicillin,Ivory Coast,0.8471841624605916
Enterobacter species,Ampicillin,Ghana,0.4579111257628954
Enterobacter species,Ampicillin,Mali,0.13298066743198628
Enterobacter species,Ampicillin,Nigeria,0.2458954562426662
Enterobacter species,Ampicillin,Senegal,0.27342356109970095
Enterobacter species,Ampicillin,Togo,0.6640260345316975
Enterobacter species,Ceftriaxone,Benin,0.765809983666544
Enterobacter species,Ceftriaxone,Burkina Faso,0.4727733554075658
Enterobacter species,Ceftriaxone,Ivory Coast,0.27878221856806906
Enterobacter species,Ceftriaxone,Ghana,0.33525834210269717
Enterobacter species,Ceftriaxone,Mali,0.372946803205492
Enterobacter species,Ceftriaxone,Nigeria,0.3396813122037501
Enterobacter species,Ceftriaxone,Senegal,0.8329106515635559
Enterobacter species,Ceftriaxone,Togo,0.4526224440286788
Enterobacter species,Ceftazidime,Benin,0.7013680573714834
Enterobacter species,Ceftazidime,Burkina Faso,0.6862218564079172
Enterobacter species,Ceftazidime,Ivory Coast,0.7980413386267362
Enterobacter species,Ceftazidime,Ghana,0.680701151254979
Enterobacter species,Ceftazidime,Mali,0.8538634531293829
Enterobacter species,Ceftazidime,Nigeria,0.21257311800869197
Enterobacter species,Ceftazidime,Senegal,0.1712952895322536
Enterobacter species,Ceftazidime,Togo,0.7651799489790212
Enterobacter species,Cefotaxime,Benin,0.712285127463912
Enterobacter species,Cefotaxime,Burkina Faso,0.266812139172385
Enterobacter species,Cefotaxime,Ivory Coast,0.7020664084869517
Enterobacter species,Cefotaxime,Ghana,0.8480334803485429
Enterobacter species,Cefotaxime,Mali,0.4282200453276531
Enterobacter species,Cefotaxime,Nigeria,0.1389769129310494
Enterobacter species,Cefotaxime,Senegal,0.3442834542896117
Enterobacter species,Cefotaxime,Togo,0.176598841900349
Enterobacter species,Cefepime,Benin,0.6212971591063233
Enterobacter species,Cefepime,Burkina Faso,0.8527992289563672
Enterobacter species,Cefepime,Ivory Coast,0.6563982131248494
Enterobacter species,Cefepime,Ghana,0.2919845139066608
Enterobacter species,Cefepime,Mali,0.38751792697499954
Enterobacter species,Cefepime,Nigeria,0.6305145164528467
Enterobacter species,Cefepime,Senegal,0.8444493819352051
Enterobacter species,Cefepime,Togo,0.15254005131457157
Enterobacter species,Imipenem,Benin,0.6982218073012075
Enterobacter species,Imipenem,Burkina Faso,0.7378027295108318
Enterobacter species,Imipenem,Ivory Coast,0.7112681549738876
Enterobacter species,Imipenem,Ghana,0.10717529761287548
Enterobacter species,Imipenem,Mali,0.7517843628137207
Enterobacter species,Imipenem,Nigeria,0.3864172176180952
Enterobacter species,Imipenem,Senegal,0.5024137282793445
Enterobacter species,Imipenem,Togo,0.7636282761669019
Enterobacter species,Meropenem,Benin,0.10072347183010165
Enterobacter species,Meropenem,Burkina Faso,0.8428133727475751
Enterobacter species,Meropenem,Ivory Coast,0.600790730022722
Enterobacter species,Meropenem,Ghana,0.4506866675935892
Enterobacter species,Meropenem,Mali,0.4276386441293808
Enterobacter species,Meropenem,Nigeria,0.14040105241469886
Enterobacter species,Meropenem,Senegal,0.6940777705448459
Enterobacter species,Meropenem,Togo,0.2960964993929064
Enterobacter species,Ertapenem,Benin,0.5502421501526745
Enterobacter species,Ertapenem,Burkina Faso,0.8881890875282756
Enterobacter species,Ertapenem,Ivory Coast,0.41931029946367204
Enterobacter species,Ertapenem,Ghana,0.6357142199764736
Enterobacter species,Ertapenem,Mali,0.3444752751398073
Enterobacter species,Ertapenem,Nigeria,0.8928225652272644
Enterobacter species,Ertapenem,Senegal,0.48316213793034557
Enterobacter species,Ertapenem,Togo,0.8546499036110641
Enterobacter species,Ciprofloxacin,Benin,0.507129427999713
Enterobacter species,Ciprofloxacin,Burkina Faso,0.6525684893403269
Enterobacter species,Ciprofloxacin,Ivory Coast,0.6786620992332143
Enterobacter species,Ciprofloxacin,Ghana,0.5736534941603403
Enterobacter species,Ciprofloxacin,Mali,0.22024793398604503
Enterobacter species,Ciprofloxacin,Nigeria,0.8267375916170948
Enterobacter species,Ciprofloxacin,Senegal,0.877157691169768
Enterobacter species,Ciprofloxacin,Togo,0.7611351359574078
Enterobacter species,Levofloxacin,Benin,0.5202911229114412
Enterobacter species,Levofloxacin,Burkina Faso,0.5888875644794146
Enterobacter species,Levofloxacin,Ivory Coast,0.48621126464202635
Enterobacter species,Levofloxacin,Ghana,0.383802243340745
Enterobacter species,Levofloxacin,Mali,0.6281152838581233
Enterobacter species,Levofloxacin,Nigeria,0.33235237967314224
Enterobacter species,Levofloxacin,Senegal,0.39430397238533077
Enterobacter species,Levofloxacin,Togo,0.6941371095577342
Enterobacter species,Gentamicin,Benin,0.5936438711844011
Enterobacter species,Gentamicin,Burkina Faso,0.12921327857320133
Enterobacter species,Gentamicin,Ivory Coast,0.6749825812954292
Enterobacter species,Gentamicin,Ghana,0.23230045463663443
Enterobacter species,Gentamicin,Mali,0.14608280622598785
Enterobacter species,Gentamicin,Nigeria,0.3843038498875492
Enterobacter species,Gentamicin,Senegal,0.7300682678844695
Enterobacter species,Gentamicin,Togo,0.6368844832898817
Enterobacter species,Amikacin,Benin,0.2382836322195158
Enterobacter species,Amikacin,Burkina Faso,0.20111656005389228
Enterobacter species,Amikacin,Ivory Coast,0.28906061714775133
Enterobacter species,Amikacin,Ghana,0.8761141386140018
Enterobacter species,Amikacin,Mali,0.5229408721255379
Enterobacter species,Amikacin,Nigeria,0.16799587323215617
Enterobacter species,Amikacin,Senegal,0.6481033520837125
Enterobacter species,Amikacin,Togo,0.16827652543028418
Enterobacter species,Tobramycin,Benin,0.8280257931394613
Enterobacter species,Tobramycin,Burkina Faso,0.2919104413513487
Enterobacter species,Tobramycin,Ivory Coast,0.5717450480111139
Enterobacter species,Tobramycin,Ghana,0.41036591493319186
Enterobacter species,Tobramycin,Mali,0.3363186072920854
Enterobacter species,Tobramycin,Nigeria,0.7234807840270969
Enterobacter species,Tobramycin,Senegal,0.6461086839127861
Enterobacter species,Tobramycin,Togo,0.6684414661706388
Enterobacter species,Trimethoprim/Sulfamethoxazole,Benin,0.6483741837315526
Enterobacter species,Trimethoprim/Sulfamethoxazole,Burkina Faso,0.6888491377153001
Enterobacter species,Trimethoprim/Sulfamethoxazole,Ivory Coast,0.8595241554828695
Enterobacter species,Trimethoprim/Sulfamethoxazole,Ghana,0.7083274807764429
Enterobacter species,Trimethoprim/Sulfamethoxazole,Mali,0.20918145523975984
Enterobacter species,Trimethoprim/Sulfamethoxazole,Nigeria,0.4695194031870681
Enterobacter species,Trimethoprim/Sulfamethoxazole,Senegal,0.2868425580131181
Enterobacter species,Trimethoprim/Sulfamethoxazole,Togo,0.19406424907712774
Enterobacter species,Tetracycline,Benin,0.6302049106786047
Enterobacter species,Tetracycline,Burkina Faso,0.23982148127970132
Enterobacter species,Tetracycline,Ivory Coast,0.10677571755922682
Enterobacter species,Tetracycline,Ghana,0.1027110868620551
Enterobacter species,Tetracycline,Mali,0.7722153159161945
Enterobacter species,Tetracycline,Nigeria,0.4867337395555935
Enterobacter species,Tetracycline,Senegal,0.44126083778606073
Enterobacter species,Tetracycline,Togo,0.3210239252600525
Enterobacter species,Doxycycline,Benin,0.4904349769601061
Enterobacter species,Doxycycline,Burkina Faso,0.8746691086967292
Enterobacter species,Doxycycline,Ivory Coast,0.6172856933990916
Enterobacter species,Doxycycline,Ghana,0.19104025940486855
Enterobacter species,Doxycycline,Mali,0.11636447904124161
Enterobacter species,Doxycycline,Nigeria,0.25411358950933605
Enterobacter species,Doxycycline,Senegal,0.7906956263336371
Enterobacter species,Doxycycline,Togo,0.6145097964205899
Enterobacter species,Clindamycin,Benin,0.48706608814232843
Enterobacter species,Clindamycin,Burkina Faso,0.2473743750990406
Enterobacter species,Clindamycin,Ivory Coast,0.19460141273197218
Enterobacter species,Clindamycin,Ghana,0.18248401697097344
Enterobacter species,Clindamycin,Mali,0.806937728312798
Enterobacter species,Clindamycin,Nigeria,0.5237307193464095
Enterobacter species,Clindamycin,Senegal,0.6176477044825567
Enterobacter species,Clindamycin,Togo,0.47456421277325234
Enterobacter species,Erythromycin,Benin,0.35979526984995647
Enterobacter species,Erythromycin,Burkina Faso,0.2367297780366868
Enterobacter species,Erythromycin,Ivory Coast,0.4008365857900128
Enterobacter species,Erythromycin,Ghana,0.860714781252211
Enterobacter species,Erythromycin,Mali,0.3987767262843901
Enterobacter species,Erythromycin,Nigeria,0.4837076133021443
Enterobacter species,Erythromycin,Senegal,0.7635530269723935
Enterobacter species,Erythromycin,Togo,0.55912617633998
Enterobacter species,Linezolid,Benin,0.8069533376438115
Enterobacter species,Linezolid,Burkina Faso,0.4106013468219645
Enterobacter species,Linezolid,Ivory Coast,0.4283008859797892
Enterobacter species,Linezolid,Ghana,0.20509571442804733
Enterobacter species,Linezolid,Mali,0.3737503781836019
Enterobacter species,Linezolid,Nigeria,0.6067571314162603
Enterobacter species,Linezolid,Senegal,0.5190143177662874
Enterobacter species,Linezolid,Togo,0.44878050459366525
Enterobacter species,Vancomycin,Benin,0.5289393522141671
Enterobacter species,Vancomycin,Burkina Faso,0.8421717664818685
Enterobacter species,Vancomycin,Ivory Coast,0.19679579830635907
Enterobacter species,Vancomycin,Ghana,0.38735152028277986
Enterobacter species,Vancomycin,Mali,0.7031451221867933
Enterobacter species,Vancomycin,Nigeria,0.18484201996293548
Enterobacter species,Vancomycin,Senegal,0.5810987873431238
Enterobacter species,Vancomycin,Togo,0.604429399246688
Enterobacter species,Piperacillin/Tazobactam,Benin,0.7034838016569379
Enterobacter species,Piperacillin/Tazobactam,Burkina Faso,0.7191221758414075
Enterobacter species,Piperacillin/Tazobactam,Ivory Coast,0.130545502220636
Enterobacter species,Piperacillin/Tazobactam,Ghana,0.7694282785671809
Enterobacter species,Piperacillin/Tazobactam,Mali,0.812517077160005
Enterobacter species,Piperacillin/Tazobactam,Nigeria,0.4230952100793689
Enterobacter species,Piperacillin/Tazobactam,Senegal,0.36767839402677915
Enterobacter species,Piperacillin/Tazobactam,Togo,0.3885121086553961
Enterobacter species,Nitrofurantoin,Benin,0.6195573144650076
Enterobacter species,Nitrofurantoin,Burkina Faso,0.4041614098335774
Enterobacter species,Nitrofurantoin,Ivory Coast,0.4535746080839771
Enterobacter species,Nitrofurantoin,Ghana,0.47798675797821066
Enterobacter species,Nitrofurantoin,Mali,0.5580090910002063
Enterobacter species,Nitrofurantoin,Nigeria,0.3771170219625577
Enterobacter species,Nitrofurantoin,Senegal,0.8517736643743726
Enterobacter species,Nitrofurantoin,Togo,0.701111655020154
Escherichia coli,Amoxicillin/Clavulanate,Benin,0.41326380578066224
Escherichia coli,Amoxicillin/Clavulanate,Burkina Faso,0.13147969801050705
Escherichia coli,Amoxicillin/Clavulanate,Ivory Coast,0.3472291234850296
Escherichia coli,Amoxicillin/Clavulanate,Ghana,0.5978789245344999
Escherichia coli,Amoxicillin/Clavulanate,Mali,0.6110098724135865
Escherichia coli,Amoxicillin/Clavulanate,Nigeria,0.5196843527904841
Escherichia coli,Amoxicillin/Clavulanate,Senegal,0.7659413449403314
Escherichia coli,Amoxicillin/Clavulanate,Togo,0.3244965625789301
Escherichia coli,Ampicillin,Benin,0.7501258527384872
Escherichia coli,Ampicillin,Burkina Faso,0.6384183507516314
Escherichia coli,Ampicillin,Ivory Coast,0.8301805473483344
Escherichia coli,Ampicillin,Ghana,0.49377480467115864
Escherichia coli,Ampicillin,Mali,0.29178111970503623
Escherichia coli,Ampicillin,Nigeria,0.2658027835111264
Escherichia coli,Ampicillin,Senegal,0.2934968559679402
Escherichia coli,Ampicillin,Togo,0.158000589366229
Escherichia coli,Ceftriaxone,Benin,0.3122129095293317
Escherichia coli,Ceftriaxone,Burkina Faso,0.1286175952004167
Escherichia coli,Ceftriaxone,Ivory Coast,0.493862809344944
Escherichia coli,Ceftriaxone,Ghana,0.5640598859430196
Escherichia coli,Ceftriaxone,Mali,0.762336899430112
Escherichia coli,Ceftriaxone,Nigeria,0.5301192612181452
Escherichia coli,Ceftriaxone,Senegal,0.2696721622307131
Escherichia coli,Ceftriaxone,Togo,0.1427963699723609
Escherichia coli,Ceftazidime,Benin,0.5690727825727763
Escherichia coli,Ceftazidime,Burkina Faso,0.7444110268051748
Escherichia coli,Ceftazidime,Ivory Coast,0.7664844915855057
Escherichia coli,Ceftazidime,Ghana,0.39281609593176625
Escherichia coli,Ceftazidime,Mali,0.3191295396027004
Escherichia coli,Ceftazidime,Nigeria,0.18986247396608544
Escherichia coli,Ceftazidime,Senegal,0.25827070539383856
Escherichia coli,Ceftazidime,Togo,0.3516108988570361
Escherichia coli,Cefotaxime,Benin,0.7419555881538721
Escherichia coli,Cefotaxime,Burkina Faso,0.546005019232152
Escherichia coli,Cefotaxime,Ivory Coast,0.7864804910268502
Escherichia coli,Cefotaxime,Ghana,0.270731254008282
Escherichia coli,Cefotaxime,Mali,0.4303901209664347
Escherichia coli,Cefotaxime,Nigeria,0.7885861975993332
Escherichia coli,Cefotaxime,Senegal,0.5574298040760145
Escherichia coli,Cefotaxime,Togo,0.41063775585223583
Escherichia coli,Cefepime,Benin,0.4532721757365922
Escherichia coli,Cefepime,Burkina Faso,0.1379711708625603
Escherichia coli,Cefepime,Ivory Coast,0.18960941685616933
Escherichia coli,Cefepime,Ghana,0.2231036193980147
Escherichia coli,Cefepime,Mali,0.26022155206646486
Escherichia coli,Cefepime,Nigeria,0.3709224153702402
Escherichia coli,Cefepime,Senegal,0.49660921715093687
Escherichia coli,Cefepime,Togo,0.6173741317613506
Escherichia coli,Imipenem,Benin,0.7049829444464989
Escherichia coli,Imipenem,Burkina Faso,0.5043333338389473
Escherichia coli,Imipenem,Ivory Coast,0.6418210906554385
Escherichia coli,Imipenem,Ghana,0.34347054320346604
Escherichia coli,Imipenem,Mali,0.1002912892632904
Escherichia coli,Imipenem,Nigeria,0.3403336285473697
Escherichia coli,Imipenem,Senegal,0.20413846027119611
Escherichia coli,Imipenem,Togo,0.5094324337570499
Escherichia coli,Meropenem,Benin,0.7559618845945044
Escherichia coli,Meropenem,Burkina Faso,0.8559674008977941
Escherichia coli,Meropenem,Ivory Coast,0.154344442447327
Escherichia coli,Meropenem,Ghana,0.7283133745852735
Escherichia coli,Meropenem,Mali,0.5540181107125373
Escherichia coli,Meropenem,Nigeria,0.6055204577445852
Escherichia coli,Meropenem,Senegal,0.34705831768288464
Escherichia coli,Meropenem,Togo,0.709925913453443
Escherichia coli,Ertapenem,Benin,0.8621976977445501
Escherichia coli,Ertapenem,Burkina Faso,0.2983268029849715
Escherichia coli,Ertapenem,Ivory Coast,0.6677105596639475
Escherichia coli,Ertapenem,Ghana,0.5566921146426059
Escherichia coli,Ertapenem,Mali,0.7464830674161941
Escherichia coli,Ertapenem,Nigeria,0.7242913350147403
Escherichia coli,Ertapenem,Senegal,0.4580919850635612
Escherichia coli,Ertapenem,Togo,0.4008196178021779
Escherichia coli,Ciprofloxacin,Benin,0.28880529477147593
Escherichia coli,Ciprofloxacin,Burkina Faso,0.6132831247127978
Escherichia coli,Ciprofloxacin,Ivory Coast,0.8116302491333001
Escherichia coli,Ciprofloxacin,Ghana,0.6068119244900597
Escherichia coli,Ciprofloxacin,Mali,0.3839615876388439
Escherichia coli,Ciprofloxacin,Nigeria,0.852161339652508
Escherichia coli,Ciprofloxacin,Senegal,0.6911425283230883
Escherichia coli,Ciprofloxacin,Togo,0.6451793133832902
Escherichia coli,Levofloxacin,Benin,0.862960848351967
Escherichia coli,Levofloxacin,Burkina Faso,0.4107293799096351
Escherichia coli,Levofloxacin,Ivory Coast,0.5106376655156303
Escherichia coli,Levofloxacin,Ghana,0.6025139729472848
Escherichia coli,Levofloxacin,Mali,0.2763055928078123
Escherichia coli,Levofloxacin,Nigeria,0.3365024154764513
Escherichia coli,Levofloxacin,Senegal,0.2094038845361461
Escherichia coli,Levofloxacin,Togo,0.577811647775253
Escherichia coli,Gentamicin,Benin,0.18347370441392385
Escherichia coli,Gentamicin,Burkina Faso,0.3130696375271098
Escherichia coli,Gentamicin,Ivory Coast,0.685823103276482
Escherichia coli,Gentamicin,Ghana,0.6796066398790279
Escherichia coli,Gentamicin,Mali,0.21649800375491104
Escherichia coli,Gentamicin,Nigeria,0.4967025862187108
Escherichia coli,Gentamicin,Senegal,0.6704740142527152
Escherichia coli,Gentamicin,Togo,0.34460540142002816
Escherichia coli,Amikacin,Benin,0.20457175935062538
Escherichia coli,Amikacin,Burkina Faso,0.34133592373359256
Escherichia coli,Amikacin,Ivory Coast,0.5033170506856647
Escherichia coli,Amikacin,Ghana,0.5466432314428731
Escherichia coli,Amikacin,Mali,0.722132288931786
Escherichia coli,Amikacin,Nigeria,0.7401522184117268
Escherichia coli,Amikacin,Senegal,0.7411805007051843
Escherichia coli,Amikacin,Togo,0.8725897630590264
Escherichia coli,Tobramycin,Benin,0.5748701939592425
Escherichia coli,Tobramycin,Burkina Faso,0.6365628466927229
Escherichia coli,Tobramycin,Ivory Coast,0.6531633770445616
Escherichia coli,Tobramycin,Ghana,0.23062773392569433
Escherichia coli,Tobramycin,Mali,0.7009638469836886
Escherichia coli,Tobramycin,Nigeria,0.4496239466980857
Escherichia coli,Tobramycin,Senegal,0.5170590873317296
Escherichia coli,Tobramycin,Togo,0.8525708508653228
Escherichia coli,Trimethoprim/Sulfamethoxazole,Benin,0.22365487749528512
Escherichia coli,Trimethoprim/Sulfamethoxazole,Burkina Faso,0.8510000986899312
Escherichia coli,Trimethoprim/Sulfamethoxazole,Ivory Coast,0.47131926355838505
Escherichia coli,Trimethoprim/Sulfamethoxazole,Ghana,0.6600862653580533
Escherichia coli,Trimethoprim/Sulfamethoxazole,Mali,0.19506368203856062
Escherichia coli,Trimethoprim/Sulfamethoxazole,Nigeria,0.4615331678596045
Escherichia coli,Trimethoprim/Sulfamethoxazole,Senegal,0.3571288465632687
Escherichia coli,Trimethoprim/Sulfamethoxazole,Togo,0.24828157997985756
Escherichia coli,Tetracycline,Benin,0.6438651005047856
Escherichia coli,Tetracycline,Burkina Faso,0.8349948669400423
Escherichia coli,Tetracycline,Ivory Coast,0.45824883382784887
Escherichia coli,Tetracycline,Ghana,0.39308820370135933
Escherichia coli,Tetracycline,Mali,0.5837662471490922
Escherichia coli,Tetracycline,Nigeria,0.2879287858438019
Escherichia coli,Tetracycline,Senegal,0.10531619158195182
Escherichia coli,Tetracycline,Togo,0.3618177555943958
Escherichia coli,Doxycycline,Benin,0.853455694098291
Escherichia coli,Doxycycline,Burkina Faso,0.21262231450366623
Escherichia coli,Doxycycline,Ivory Coast,0.5980218397376731
Escherichia coli,Doxycycline,Ghana,0.5290061287691784
Escherichia coli,Doxycycline,Mali,0.8124905834137754
Escherichia coli,Doxycycline,Nigeria,0.644784728905907
